ID,Species,Animal_Class,WQ_Principles,WQ_Criteria,Welfare_Hazards_Animal,Welfare_Hazards_Consequences,Welfare_Hazards_Affective_States,Welfare_Hazards_Impact,Ease_of_Hazard_Mitigation,Welfare_Indicator,Indicator_Type,Indicator_Dimensions,Indicator_Ease,Indicator_Resources,Hazards_Source_1,Hazards_Source_2,Global_Usage,Norway_Usage
146,Pigs,Unweaned piglets,Good Health,Absence of disease,Inadequate ventilation,Respiratory disorders,Discomfort,High,Moderate,Coughing ,Welfare outcome,Health/physical/production,Easy,Low,14,,F,Y
146,Pigs,Boars,Good Health,Absence of disease,Inadequate ventilation,Respiratory disorders,Discomfort,High,Moderate,Coughing ,Welfare outcome,Health/physical/production,Easy,Low,14,,F,Y
146,Pigs,Meat pigs,Good Health,Absence of disease,"Poor air quality (dust, ammonia, CO2)",Respiratory disorders,Discomfort,High,Moderate,Coughing ,Welfare outcome,Health/physical/production,Easy,Low,15,,F,Y
147,Pigs,Pregnant sows - Groups,Good Health,Absence of disease,"Poor air quality (dust, ammonia, CO2)",Respiratory disorders,Discomfort,High,Moderate,Coughing ,Welfare outcome,Health/physical/production,Easy,Low,15,,F,Y
147,Pigs,Lactating sows - Pens,Good Health,Absence of disease,"Poor air quality (dust, ammonia, CO2)",Respiratory disorders,Discomfort,High,Moderate,Coughing ,Welfare outcome,Health/physical/production,Easy,Low,15,,F,Y
147,Pigs,Unweaned piglets,Good Health,Absence of disease,"Poor air quality (dust, ammonia, CO2)",Respiratory disorders,Discomfort,High,Moderate,Coughing ,Welfare outcome,Health/physical/production,Easy,Low,15,,F,Y
147,Pigs,Boars,Good Health,Absence of disease,"Poor air quality (dust, ammonia, CO2)",Respiratory disorders,Discomfort,High,Moderate,Coughing ,Welfare outcome,Health/physical/production,Easy,Low,15,,F,Y
147,Pigs,Meat pigs,Good Health,Absence of disease,Poor quality pen design (open sides between adjacent pens),Respiratory disorders,Discomfort,High,Moderate,Coughing ,Welfare outcome,Health/physical/production,Easy,Low,14,,F,Y
148,Pigs,Pregnant sows - Groups,Good Health,Absence of disease,Poor quality pen design (open sides between adjacent pens),Respiratory disorders,Discomfort,High,Moderate,Coughing ,Welfare outcome,Health/physical/production,Easy,Low,14,,F,Y
148,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
148,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
148,Pigs,Boars,,,,,,,,,,,,,,,,
148,Pigs,Meat pigs,,,,,,,,,,,,,,,,
149,Pigs,Pregnant sows - Groups,Good Housing,Ease of movement,Inadequate length or width of pens,Restriction of movement,Discomfort,High,Difficult,Dewclaw injuries,Welfare outcome,Health/physical/production,Easy,Low,14,17b,F,Y
149,Pigs,Lactating sows - Pens,Good Housing,Ease of movement,Inadequate length or width of pens,Restriction of movement,Discomfort,High,Difficult,Dewclaw injuries,Welfare outcome,Health/physical/production,Easy,Low,14,17b,F,Y
149,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
149,Pigs,Boars,,,,,,,,,,,,,,,,
149,Pigs,Meat pigs,,,,,,,,,,,,,,,,
150,Pigs,Pregnant sows - Groups,Good Housing,Ease of movement,Inappropriate environmental enrichment,Restriction of movement,Discomfort,High,Easy,Dewclaw injuries,Welfare outcome,Health/physical/production,Easy,Low,14,17b,F,Y
150,Pigs,Lactating sows - Pens,Good Housing,Ease of movement,Inappropriate environmental enrichment,Restriction of movement,Discomfort,High,Easy,Dewclaw injuries,Welfare outcome,Health/physical/production,Easy,Low,14,17b,F,Y
150,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
150,Pigs,Boars,,,,,,,,,,,,,,,,
150,Pigs,Meat pigs,,,,,,,,,,,,,,,,
151,Pigs,Pregnant sows - Groups,Good Housing,Ease of movement,Insufficient environmental enrichment,Restriction of movement,Frustration,High,Easy,Dewclaw injuries,Welfare outcome,Health/physical/production,Easy,Low,14,17b,F,Y
151,Pigs,Lactating sows - Pens,Good Housing,Ease of movement,Insufficient environmental enrichment,Restriction of movement,Frustration,High,Easy,Dewclaw injuries,Welfare outcome,Health/physical/production,Easy,Low,14,17b,F,Y
151,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
151,Pigs,Boars,,,,,,,,,,,,,,,,
151,Pigs,Meat pigs,,,,,,,,,,,,,,,,
152,Pigs,Pregnant sows - Groups,Good Housing,Ease of movement,Lack of overall space,Restriction of movement,Frustration,High,Difficult,Dewclaw injuries,Welfare outcome,Health/physical/production,Easy,Low,15,17b,F,Y
152,Pigs,Lactating sows - Pens,Good Housing,Ease of movement,Lack of overall space,Restriction of movement,Frustration,High,Difficult,Dewclaw injuries,Welfare outcome,Health/physical/production,Easy,Low,15,17b,F,Y
152,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
152,Pigs,Boars,,,,,,,,,,,,,,,,
152,Pigs,Meat pigs,,,,,,,,,,,,,,,,
153,Pigs,Pregnant sows - Groups,Good Housing,Ease of movement,Poor housing design and allocation of resources,Restriction of movement,Frustration,High,Difficult,Dewclaw injuries,Welfare outcome,Health/physical/production,Easy,Low,14,17b,F,Y
153,Pigs,Lactating sows - Pens,Good Housing,Ease of movement,Poor housing design and allocation of resources,Restriction of movement,Frustration,High,Difficult,Dewclaw injuries,Welfare outcome,Health/physical/production,Easy,Low,14,17b,F,Y
153,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
153,Pigs,Boars,,,,,,,,,,,,,,,,
153,Pigs,Meat pigs,,,,,,,,,,,,,,,,
154,Pigs,Pregnant sows - Groups,Appropiate behaviour,Positive emotional state,Insufficient space allowance,Restriction of movement,Frustration,High,Moderate,Dewclaw injuries,Welfare outcome,Health/physical/production,Easy,Low,16,17b,F,Y
154,Pigs,Lactating sows - Pens,Appropiate behaviour,Positive emotional state,Insufficient space allowance,Restriction of movement,Frustration,High,Moderate,Dewclaw injuries,Welfare outcome,Health/physical/production,Easy,Low,16,17b,F,Y
154,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
154,Pigs,Boars,,,,,,,,,,,,,,,,
154,Pigs,Meat pigs,,,,,,,,,,,,,,,,
155,Pigs,Pregnant sows - Groups,Appropiate behaviour,Positive emotional state,Insufficient space allowance,Restriction of movement,Di(stress),High,Moderate,Dewclaw injuries,Welfare outcome,Health/physical/production,Easy,Low,16,17b,F,Y
155,Pigs,Lactating sows - Pens,Appropiate behaviour,Positive emotional state,Insufficient space allowance,Restriction of movement,Di(stress),High,Moderate,Dewclaw injuries,Welfare outcome,Health/physical/production,Easy,Low,16,17b,F,Y
155,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
155,Pigs,Boars,,,,,,,,,,,,,,,,
155,Pigs,Meat pigs,,,,,,,,,,,,,,,,
156,Pigs,Pregnant sows - Groups,Appropiate behaviour,Positive emotional state,Insufficient space allowance in loose housed sows (inability to resolve social conflicts),Restriction of movement,Di(stress),High,Moderate,Dewclaw injuries,Welfare outcome,Health/physical/production,Easy,Low,16,17b,F,Y
156,Pigs,Lactating sows - Pens,Appropiate behaviour,Positive emotional state,Insufficient space allowance in loose housed sows (inability to resolve social conflicts),Restriction of movement,Di(stress),High,Moderate,Dewclaw injuries,Welfare outcome,Health/physical/production,Easy,Low,16,17b,F,Y
156,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
156,Pigs,Boars,,,,,,,,,,,,,,,,
156,Pigs,Meat pigs,,,,,,,,,,,,,,,,
157,Pigs,Pregnant sows - Groups,Appropiate behaviour,Positive emotional state,Large group size,Restriction of movement,Di(stress),High,Easy,Dewclaw injuries,Welfare outcome,Health/physical/production,Easy,Low,15,17b,F,Y
157,Pigs,Lactating sows - Pens,Appropiate behaviour,Positive emotional state,Large group size,Restriction of movement,Di(stress),High,Easy,Dewclaw injuries,Welfare outcome,Health/physical/production,Easy,Low,15,17b,F,Y
157,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
157,Pigs,Boars,,,,,,,,,,,,,,,,
157,Pigs,Meat pigs,Appropiate behaviour,Expression of other behaviours,Insufficient foraging/exploration/enrichment material,Inability to perform exploratory or foraging behaviour,Frustration,Low,Easy,Ear lesions,Welfare outcome,Health/physical/production,Easy,Low,14,17b,F ,Y
158,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
158,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
158,Pigs,Unweaned piglets,Appropiate behaviour,Expression of other behaviours,Insufficient foraging/exploration/enrichment material,Inability to perform exploratory or foraging behaviour,Frustration,Low,Easy,Ear lesions,Welfare outcome,Health/physical/production,Easy,Low,14,17b,F ,Y
158,Pigs,Boars,,,,,,,,,,,,,,,,
158,Pigs,Meat pigs,Good Health,Absence of injuries,Aggression during mixing of unfamiliar animals,Soft tissue lesions and integument damage,Pain,High,Moderate,Ear lesions,Welfare outcome,Health/physical/production,Easy,Low,,17b,F,Y
159,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
159,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
159,Pigs,Unweaned piglets,Good Health,Absence of injuries,Aggression during mixing of unfamiliar animals,Soft tissue lesions and integument damage,Pain,High,Moderate,Ear lesions,Welfare outcome,Health/physical/production,Easy,Low,,17b,F,Y
159,Pigs,Boars,,,,,,,,,,,,,,,,
159,Pigs,Meat pigs,Good Health,Absence of injuries,Competition/aggressive interactions during feeding,Soft tissue lesions and integument damage,Pain,High,Moderate,Ear lesions,Welfare outcome,Health/physical/production,Easy,Low,,17b,F,Y
160,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
160,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
160,Pigs,Unweaned piglets,Good Health,Absence of injuries,Competition/aggressive interactions during feeding,Soft tissue lesions and integument damage,Pain,High,Moderate,Ear lesions,Welfare outcome,Health/physical/production,Easy,Low,,17b,F,Y
160,Pigs,Boars,,,,,,,,,,,,,,,,
160,Pigs,Meat pigs,Good Health,Absence of injuries,Damaging behaviour to conspecifics,Soft tissue lesions and integument damage,Pain,High,Moderate,Ear lesions,Welfare outcome,Health/physical/production,Easy,Low,14,17b,F,Y
161,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
161,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
161,Pigs,Unweaned piglets,Good Health,Absence of injuries,Damaging behaviour to conspecifics,Soft tissue lesions and integument damage,Pain,High,Moderate,Ear lesions,Welfare outcome,Health/physical/production,Easy,Low,14,17b,F,Y
161,Pigs,Boars,,,,,,,,,,,,,,,,
161,Pigs,Meat pigs,Good Health,Absence of injuries,Grouping of pigs of different age and/or size,Soft tissue lesions and integument damage,Pain,High,Moderate,Ear lesions,Welfare outcome,Health/physical/production,Easy,Low,,17b,F,Y
162,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
162,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
162,Pigs,Unweaned piglets,Good Health,Absence of injuries,Grouping of pigs of different age and/or size,Soft tissue lesions and integument damage,Pain,High,Moderate,Ear lesions,Welfare outcome,Health/physical/production,Easy,Low,,17b,F,Y
162,Pigs,Boars,,,,,,,,,,,,,,,,
162,Pigs,Meat pigs,Good Health,Absence of injuries,High stocking density,Soft tissue lesions and integument damage,Pain,High,Easy,Ear lesions,Welfare outcome,Health/physical/production,Easy,Low,14,17b,F,Y
163,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
163,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
163,Pigs,Unweaned piglets,Good Health,Absence of injuries,High stocking density,Soft tissue lesions and integument damage,Pain,High,Easy,Ear lesions,Welfare outcome,Health/physical/production,Easy,Low,14,17b,F,Y
163,Pigs,Boars,,,,,,,,,,,,,,,,
163,Pigs,Meat pigs,Good Health,Absence of injuries,Inadequate access to udder due to bars etc.,Soft tissue lesions and integument damage,Pain,High,Moderate,Ear lesions,Welfare outcome,Health/physical/production,Easy,Low,,17b,F,Y
164,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
164,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
164,Pigs,Unweaned piglets,Good Health,Absence of injuries,Inadequate access to udder due to bars etc.,Soft tissue lesions and integument damage,Pain,High,Moderate,Ear lesions,Welfare outcome,Health/physical/production,Easy,Low,,17b,F,Y
164,Pigs,Boars,,,,,,,,,,,,,,,,
164,Pigs,Meat pigs,Good Health,Absence of injuries,Inappropriate environmental enrichment,Soft tissue lesions and integument damage,Pain,High,Easy,Ear lesions,Welfare outcome,Health/physical/production,Easy,Low,,17b,F,Y
165,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
165,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
165,Pigs,Unweaned piglets,Good Health,Absence of injuries,Inappropriate environmental enrichment,Soft tissue lesions and integument damage,Pain,High,Easy,Ear lesions,Welfare outcome,Health/physical/production,Easy,Low,,17b,F,Y
165,Pigs,Boars,,,,,,,,,,,,,,,,
165,Pigs,Meat pigs,Good Health,Absence of injuries,Insufficient environmental enrichment,Soft tissue lesions and integument damage,Pain,High,Easy,Ear lesions,Welfare outcome,Health/physical/production,Easy,Low,,17b,F,Y
166,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
166,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
166,Pigs,Unweaned piglets,Good Health,Absence of injuries,Insufficient environmental enrichment,Soft tissue lesions and integument damage,Pain,High,Easy,Ear lesions,Welfare outcome,Health/physical/production,Easy,Low,,17b,F,Y
166,Pigs,Boars,,,,,,,,,,,,,,,,
166,Pigs,Meat pigs,Good Health,Absence of injuries,Insufficient foraging/exploration/enrichment material,Soft tissue lesions and integument damage,Pain,High,Easy,Ear lesions,Welfare outcome,Health/physical/production,Easy,Low,,17b,F,Y
167,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
167,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
167,Pigs,Unweaned piglets,Good Health,Absence of injuries,Insufficient foraging/exploration/enrichment material,Soft tissue lesions and integument damage,Pain,High,Easy,Ear lesions,Welfare outcome,Health/physical/production,Easy,Low,,17b,F,Y
167,Pigs,Boars,,,,,,,,,,,,,,,,
167,Pigs,Meat pigs,Good Health,Absence of injuries,Lack of overall space,Soft tissue lesions and integument damage,Pain,High,Difficult,Ear lesions,Welfare outcome,Health/physical/production,Easy,Low,15,17b,F,Y
168,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
168,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
168,Pigs,Unweaned piglets,Good Health,Absence of injuries,Lack of overall space,Soft tissue lesions and integument damage,Pain,High,Difficult,Ear lesions,Welfare outcome,Health/physical/production,Easy,Low,15,17b,F,Y
168,Pigs,Boars,,,,,,,,,,,,,,,,
168,Pigs,Meat pigs,Good Health,Absence of injuries,Large group size,Soft tissue lesions and integument damage,Pain,High,Easy,Ear lesions,Welfare outcome,Health/physical/production,Easy,Low,15,17b,F,Y
169,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
169,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
169,Pigs,Unweaned piglets,Good Health,Absence of injuries,Large group size,Soft tissue lesions and integument damage,Pain,High,Easy,Ear lesions,Welfare outcome,Health/physical/production,Easy,Low,15,17b,F,Y
169,Pigs,Boars,,,,,,,,,,,,,,,,
169,Pigs,Meat pigs,Good Health,Absence of injuries,Poor quality pen design (lack of barriers/dividers in pens),Soft tissue lesions and integument damage,Pain,High,Moderate,Ear lesions,Welfare outcome,Health/physical/production,Easy,Low,,17b,F,Y
170,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
170,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
170,Pigs,Unweaned piglets,Good Health,Absence of injuries,Poor quality pen design (lack of barriers/dividers in pens),Soft tissue lesions and integument damage,Pain,High,Moderate,Ear lesions,Welfare outcome,Health/physical/production,Easy,Low,,17b,F,Y
170,Pigs,Boars,,,,,,,,,,,,,,,,
170,Pigs,Meat pigs,Good Health,Absence of injuries,Poor quality pen design (open sides between adjacent pens),Soft tissue lesions and integument damage,Pain,High,Moderate,Ear lesions,Welfare outcome,Health/physical/production,Easy,Low,,17b,F,Y
171,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
171,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
171,Pigs,Unweaned piglets,Good Health,Absence of injuries,Poor quality pen design (open sides between adjacent pens),Soft tissue lesions and integument damage,Pain,High,Moderate,Ear lesions,Welfare outcome,Health/physical/production,Easy,Low,,17b,F,Y
171,Pigs,Boars,,,,,,,,,,,,,,,,
171,Pigs,Meat pigs,,,,,,,,,,,,,,,,
172,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
172,Pigs,Lactating sows - Pens,Appropiate behaviour,Expression of other behaviours,Insufficient / inappropriate nest building material,Inability to perform exploratory or foraging behaviour,Frustration,Low,Easy,Exploratory behaviours directed at enrichment material,Welfare outcome,Behavioural,Moderate,Medium,16,17b,"F, R",Y
172,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
172,Pigs,Boars,,,,,,,,,,,,,,,,
172,Pigs,Meat pigs,,,,,,,,,,,,,,,,
173,Pigs,Pregnant sows - Groups,Appropiate behaviour,Expression of other behaviours,Insufficient foraging/exploration/enrichment material,Inability to perform exploratory or foraging behaviour,Frustration,Low,Easy,Exploratory behaviours directed at enrichment material,Welfare outcome,Behavioural,Moderate,Medium,14,17b,"F, R",Y
173,Pigs,Lactating sows - Pens,Appropiate behaviour,Expression of other behaviours,Insufficient foraging/exploration/enrichment material,Inability to perform exploratory or foraging behaviour,Frustration,Low,Easy,Exploratory behaviours directed at enrichment material,Welfare outcome,Behavioural,Moderate,Medium,14,17b,"F, R",Y
173,Pigs,Unweaned piglets,Appropiate behaviour,Expression of other behaviours,Insufficient foraging/exploration/enrichment material,Inability to perform exploratory or foraging behaviour,Frustration,Low,Easy,Exploratory behaviours directed at enrichment material,Welfare outcome,Behavioural,Moderate,Medium,14,17b,"F, R",Y
173,Pigs,Boars,Appropiate behaviour,Expression of other behaviours,Insufficient foraging/exploration/enrichment material,Inability to perform exploratory or foraging behaviour,Frustration,Low,Easy,Exploratory behaviours directed at enrichment material,Welfare outcome,Behavioural,Moderate,Medium,14,17b,"F, R",Y
173,Pigs,Meat pigs,,,,,,,,,,,,,,,,
174,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
174,Pigs,Lactating sows - Pens,Appropiate behaviour,Expression of other behaviours,Insufficient / inappropriate nest building material,Inability to perform exploratory or foraging behaviour,Frustration,Low,Easy,Exploratory behaviours directed to pen fittings,Welfare outcome,Behavioural,Moderate,Medium,16,17b,"F, R",Y
